Unit_Id,Is_Unit_Ambiguous,Is_Unit_State_Finalized,Trusted_Judgements,Last_Judgement_Date,Judgement_Remarks,Patient_Relation_Type,Percent_Patient_Relation_Type,Chemical_Id,Chemical_Name,Disease_Id,Disease_Name,Form_Sentence,Sentence_Id,Relation_Pair_Id,Patient_Relation_Type_Verification,Patient_Relation_Type_Verification_Reason
770959327,false,true,5,2015-08-15T01:41:00,,No Relation,0.7878,C514334,NSC606985,D000860,hypoxia,"In addition, NSC606985 significantly antagonized the accumulation of HIF-1alpha stabilized by hypoxia or hypoxia-mimetic agent.",19339107_8,19339107_C514334_D000860,,
770959328,false,true,5,2015-08-14T23:11:00,,No Relation,1,D002945,CDDP,D009369,ovarian cancer,"These results suggest that NSC606985 and its combination with CDDP present the therapeutic potential on ovarian cancer, and deserve further preclinical and clinical studies.",19339107_9,19339107_D002945_D009369,,
770959329,false,true,5,2015-08-15T00:51:00,,No Relation,1,C514334,NSC606985,D009369,ovarian cancer,"These results suggest that NSC606985 and its combination with CDDP present the therapeutic potential on ovarian cancer, and deserve further preclinical and clinical studies.",19339107_9,19339107_C514334_D009369,,
770959330,false,true,5,2015-08-14T21:49:00,,No Relation,0.7906,D008985,monensin,D000230,adenocarcinoma,"The monolayers of Human ileocecal adenocarcinoma cells (HCT-8) were infected by sporozoites excysted directly on the cells and were incubated with monensin, halofuginone bromide and hexadecylphosphocholine until 45h post infection (p.i.).",19342176_3,19342176_D008985_D000230,,
770959331,false,true,5,2015-08-14T21:11:00,,No Relation,0.8018,D008985,monensin,D007239,infection,"The monolayers of Human ileocecal adenocarcinoma cells (HCT-8) were infected by sporozoites excysted directly on the cells and were incubated with monensin, halofuginone bromide and hexadecylphosphocholine until 45h post infection (p.i.).",19342176_3,19342176_D008985_D007239,,
770959332,false,true,5,2015-08-15T01:28:00,,No Relation,1,C039128,hexadecylphosphocholine,D000230,adenocarcinoma,"The monolayers of Human ileocecal adenocarcinoma cells (HCT-8) were infected by sporozoites excysted directly on the cells and were incubated with monensin, halofuginone bromide and hexadecylphosphocholine until 45h post infection (p.i.).",19342176_3,19342176_C039128_D000230,,
770959333,false,true,5,2015-08-14T22:31:00,,No Relation,1,C039128,hexadecylphosphocholine,D007239,infection,"The monolayers of Human ileocecal adenocarcinoma cells (HCT-8) were infected by sporozoites excysted directly on the cells and were incubated with monensin, halofuginone bromide and hexadecylphosphocholine until 45h post infection (p.i.).",19342176_3,19342176_C039128_D007239,,
770959334,false,true,5,2015-08-15T00:10:00,,No Relation,1,D014443,tyrosine,D002289,non-small cell lung cancer,Epidermal growth factor receptor tyrosine kinase inhibitors in elderly or poor performance status patients with advanced non-small cell lung cancer.,19343300_0,19343300_D014443_D002289,,
770959335,false,true,5,2015-08-14T21:24:00,,No Relation,1,D014443,Tyrosine,D002289,NSCLC,"Tyrosine kinase inhibitors (TKIs) of the epidermal growth factor receptor (EGFR), erlotinib and gefitinib, are active agents in the treatment of advanced NSCLC.",19343300_3,19343300_D014443_D002289,,
770959336,false,true,5,2015-08-15T01:49:00,,No Relation,1,C400278,erlotinib,D002289,NSCLC,"Tyrosine kinase inhibitors (TKIs) of the epidermal growth factor receptor (EGFR), erlotinib and gefitinib, are active agents in the treatment of advanced NSCLC.",19343300_3,19343300_C400278_D002289,,
770959337,false,true,5,2015-08-14T21:10:00,,No Relation,1,C419708,gefitinib,D002289,NSCLC,"Tyrosine kinase inhibitors (TKIs) of the epidermal growth factor receptor (EGFR), erlotinib and gefitinib, are active agents in the treatment of advanced NSCLC.",19343300_3,19343300_C419708_D002289,,
770959338,false,true,5,2015-08-14T21:56:00,,No Relation,1,C400278,erlotinib,D002289,NSCLC,This review will summarize the results of erlotinib or gefitinib in these subsets of patients with advanced NSCLC.,19343300_5,19343300_C400278_D002289,,
770959339,false,true,5,2015-08-15T01:29:00,,No Relation,0.8032,C419708,gefitinib,D002289,NSCLC,This review will summarize the results of erlotinib or gefitinib in these subsets of patients with advanced NSCLC.,19343300_5,19343300_C419708_D002289,,
770959340,false,true,5,2015-08-14T22:05:00,,No Relation,1,D009241,ipratropium bromide,D002559,rhinorrhea,This review assesses two widely used intranasal treatments for nasal congestion and rhinorrhea in the common cold: xylometazoline hydrochloride and ipratropium bromide.,19351236_2,19351236_D009241_D002559,,
770959341,false,true,5,2015-08-14T21:33:00,,No Relation,1,C009695,xylometazoline hydrochloride,D002559,rhinorrhea,This review assesses two widely used intranasal treatments for nasal congestion and rhinorrhea in the common cold: xylometazoline hydrochloride and ipratropium bromide.,19351236_2,19351236_C009695_D002559,,
770959342,false,true,5,2015-08-15T02:02:00,,No Relation,1,D009241,ipratropium,D002559,rhinorrhea,"Xylometazoline quickly and effectively relieves nasal congestion, while ipratropium is effective at reducing rhinorrhea.",19351236_3,19351236_D009241_D002559,,
770959343,false,true,5,2015-08-15T01:16:00,,No Relation,1,C009695,Xylometazoline,D002559,rhinorrhea,"Xylometazoline quickly and effectively relieves nasal congestion, while ipratropium is effective at reducing rhinorrhea.",19351236_3,19351236_C009695_D002559,,
770959344,false,true,5,2015-08-14T22:24:00,,No Relation,1,C471405,sorafenib,C536915,papillary thyroid carcinoma,The successful use of sorafenib to treat pediatric papillary thyroid carcinoma.,19355831_0,19355831_C471405_C536915,,
770959345,false,true,5,2015-08-14T21:42:00,,No Relation,1,C471405,Sorafenib,D013964,thyroid cancer,"Sorafenib is an orally administered multi-kinase inhibitor that has shown promise in the treatment of adults with advanced thyroid cancer, but it has not yet been studied in children with this disease.",19355831_3,19355831_C471405_D013964,,
770959346,false,true,5,2015-08-14T22:48:00,,No Relation,1,C471405,sorafenib,C536915,PTC,Our objective is to present an adolescent with a progressive RAI-resistant PTC who was successfully treated with sorafenib.,19355831_4,19355831_C471405_C536915,,
770959347,false,true,5,2015-08-14T22:23:00,,No Relation,1,C471405,Sorafenib,C536915,PTC,A 14-year-old girl had progressive lung metastases from PTC despite previous therapies with almost 400 mCi (131)I. Sorafenib was initiated at a starting dose of 200 mg twice daily and decreased to a maintenance dose of 200 mg daily due to side effects that developed within 3 weeks of treatment.,19355831_5,19355831_C471405_C536915,,
770959348,false,true,5,2015-08-15T00:26:00,,No Relation,1,C471405,sorafenib,C536915,PTC,"In the very rare case of the pediatric patient with progressive RAI-refractory PTC, for which no good systemic therapy exists, sorafenib may play an important role in the management of this disease.",19355831_10,19355831_C471405_C536915,,
770959349,false,true,5,2015-08-14T21:22:00,,No Relation,0.8144,D008727,methotrexate,D006660,histoplasmosis,We present a rare case of isolated granulomatous hepatitis due to histoplasmosis in a 35-year-old female with dermatomyositis receiving low-dose prednisone and methotrexate.,19434026_4,19434026_D008727_D006660,,
770959350,false,true,5,2015-08-14T22:22:00,,Direct,0.5882,D011241,prednisone,D006660,histoplasmosis,We present a rare case of isolated granulomatous hepatitis due to histoplasmosis in a 35-year-old female with dermatomyositis receiving low-dose prednisone and methotrexate.,19434026_4,19434026_D011241_D006660,,
770959351,false,true,5,2015-08-14T21:20:00,,No Relation,0.4211,D008727,methotrexate,D006689,granulomatous hepatitis,We present a rare case of isolated granulomatous hepatitis due to histoplasmosis in a 35-year-old female with dermatomyositis receiving low-dose prednisone and methotrexate.,19434026_4,19434026_D008727_D006689,,
770959352,false,true,5,2015-08-15T00:15:00,,No Relation,0.8011,D011241,prednisone,D003882,dermatomyositis,We present a rare case of isolated granulomatous hepatitis due to histoplasmosis in a 35-year-old female with dermatomyositis receiving low-dose prednisone and methotrexate.,19434026_4,19434026_D011241_D003882,,
770959353,false,true,5,2015-08-14T21:35:00,,No Relation,1,D011241,prednisone,D006689,granulomatous hepatitis,We present a rare case of isolated granulomatous hepatitis due to histoplasmosis in a 35-year-old female with dermatomyositis receiving low-dose prednisone and methotrexate.,19434026_4,19434026_D011241_D006689,,
770959354,false,true,5,2015-08-15T02:10:00,,No Relation,1,D008727,methotrexate,D003882,dermatomyositis,We present a rare case of isolated granulomatous hepatitis due to histoplasmosis in a 35-year-old female with dermatomyositis receiving low-dose prednisone and methotrexate.,19434026_4,19434026_D008727_D003882,,
770959355,false,true,5,2015-08-15T01:42:00,,No Relation,1,D004967,estrogen,D009369,breast cancer,Targeting the vascular endothelial growth factor (VEGF) and estrogen receptor (ER) signaling pathways concomitantly may provide enhanced therapeutic benefit in ER-positive breast cancer.,19435899_2,19435899_D004967_D009369,,
770959356,false,true,5,2015-08-15T02:49:00,,No Relation,1,C404768,ZK222584,D009369,breast cancer,"Therefore, the effects of the VEGF receptor (VEGFR) tyrosine kinase inhibitor PTK787/ZK222584 (PTK/ZK) were investigated using human breast cancer cell lines engineered to express aromatase.",19435899_3,19435899_C404768_D009369,,
770959357,false,true,5,2015-08-15T00:38:00,,No Relation,1,D000212,aciclovir,D018792,viral encephalitis,The management of infants and children treated with aciclovir for suspected viral encephalitis.,19457882_0,19457882_D000212_D018792,,
770959358,false,true,5,2015-08-14T22:51:00,,No Relation,0.8074,D000212,aciclovir,D004660,encephalitis,Case notes of all infants and children who received intravenous aciclovir for suspected encephalitis over a 6-month period were reviewed.,19457882_2,19457882_D000212_D004660,,
770959359,false,true,5,2015-08-15T01:13:00,,No Relation,1,D012701,serotonin,D003866,depression,We aimed to determine the potential correlations of 5-HTT/NET gene polymorphisms with the susceptibility to depression and the antidepressant response to selective serotonin reuptake inhibitors (SSRIs) or dual selective serotonin/norepinephrine reuptake inhibitors (SNRIs).,19468717_2,19468717_D012701_D003866,,
770959360,false,true,5,2015-08-14T23:14:00,,No Relation,0.6023,D009638,norepinephrine,D003866,depression,We aimed to determine the potential correlations of 5-HTT/NET gene polymorphisms with the susceptibility to depression and the antidepressant response to selective serotonin reuptake inhibitors (SSRIs) or dual selective serotonin/norepinephrine reuptake inhibitors (SNRIs).,19468717_2,19468717_D009638_D003866,,
770959361,false,true,5,2015-08-15T00:55:00,,No Relation,1,D000666,AMB/amphotericin B,D009091,mucormycosis,Standard therapy for invasive mucormycosis includes parenteral amphotericin B (AMB) in combination with radical debridement of infected tissues.,19485785_3,19485785_D000666_D009091,,
770959362,false,true,5,2015-08-14T22:30:00,,No Relation,1,C101425,Posaconazole,D009091,mucormycosis,"Posaconazole is a novel, extended-spectrum triazole oral antifungal agent with documented success in the treatment of patients with invasive mucormycosis.",19485785_6,19485785_C101425_D009091,,
770959363,false,true,5,2015-08-14T21:38:00,,No Relation,1,D000666,AMB,D007239,infection,The infection did not respond to AMB but was treated successfully with a combination of posaconazole and liposomal AMB (LAMB) without surgical debridement.,19485785_9,19485785_D000666_D007239,,
770959364,false,true,5,2015-08-14T21:51:00,,No Relation,1,C101425,posaconazole,D007239,infection,The infection did not respond to AMB but was treated successfully with a combination of posaconazole and liposomal AMB (LAMB) without surgical debridement.,19485785_9,19485785_C101425_D007239,,
770959365,false,true,5,2015-08-15T02:16:00,,Direct,0.609,C101425,posaconazole,D013272,gastric and intrahepatic mucormycosis,"To our knowledge, this is the first reported case of extensive gastric and intrahepatic mucormycosis that responded to combination posaconazole and LAMB without surgical debridement.",19485785_10,19485785_C101425_D013272,,
770959366,false,true,5,2015-08-14T21:31:00,,No Relation,1,D004837,epinephrine,D008309,Mallory-Weiss syndrome,Endoscopic band ligation could decrease recurrent bleeding in Mallory-Weiss syndrome as compared to haemostasis by hemoclips plus epinephrine.,19485979_0,19485979_D004837_D008309,,
770959367,false,true,5,2015-08-15T01:15:00,,No Relation,1,D004837,epinephrine,D006470,bleeding,Endoscopic band ligation could decrease recurrent bleeding in Mallory-Weiss syndrome as compared to haemostasis by hemoclips plus epinephrine.,19485979_0,19485979_D004837_D006470,,
770959368,false,true,5,2015-08-14T21:16:00,,No Relation,1,D004837,adrenaline/epinephrine,D008309,MWS,To compare the efficacy of endoscopic band ligation vs. hemoclip plus epinephrine (adrenaline) in bleeding MWS.,19485979_2,19485979_D004837_D008309,,
770959369,false,true,5,2015-08-15T00:30:00,,No Relation,1,D004837,adrenaline/epinephrine,D006470,bleeding,To compare the efficacy of endoscopic band ligation vs. hemoclip plus epinephrine (adrenaline) in bleeding MWS.,19485979_2,19485979_D004837_D006470,,
770959370,false,true,5,2015-08-14T22:31:00,,Direct,0.5969,D004837,epinephrine,D006470,bleeding,The use of hemoclips plus epinephrine (OR = 3; 95% CI = 1.15-15.8) and active bleeding at endoscopy (OR = 1.9; 95% CI = 1.04-5.2) were independent predictive factors of early recurrent bleeding.,19485979_9,19485979_D004837_D006470,,
770959371,false,true,5,2015-08-15T00:54:00,,No Relation,1,D017239,paclitaxel,D009369,breast cancer,"The telomerase template antagonist GRN163L alters MDA-MB-231 breast cancer cell morphology, inhibits growth, and augments the effects of paclitaxel.",19509275_0,19509275_D017239_D009369,,
770959372,false,true,5,2015-08-14T21:11:00,,No Relation,1,D017239,paclitaxel,D009369,breast cancer,"Importantly, the cellular response to GRN163L significantly augmented the effects of the microtubule stabilizer paclitaxel in MDA-MB-231 breast cancer cell growth in vitro and in vivo compared with paclitaxel alone or a mismatch control oligonucleotide plus paclitaxel.",19509275_7,19509275_D017239_D009369,,
770959373,false,true,5,2015-08-15T01:52:00,,No Relation,1,D017239,paclitaxel,D009369,breast cancer,These data support a rationale for potentially combining GRN163L with paclitaxel for the treatment of breast cancer in the clinical setting.,19509275_9,19509275_D017239_D009369,,
770959374,false,true,5,2015-08-15T01:39:00,,No Relation,0.8211,C055162,clopidogrel,D009203,ST-elevation myocardial infarction/STEMI,"The present single-center, longitudinal, cohort study will include 1,750 consecutive patients with ST-elevation myocardial infarction (STEMI), undergoing pPCI after pretreatment with 300 mg aspirin and 600 mg clopidogrel.",19515084_3,19515084_C055162_D009203,,
770959375,false,true,5,2015-08-14T21:42:00,,No Relation,0.6126,D001241,aspirin,D009203,ST-elevation myocardial infarction/STEMI,"The present single-center, longitudinal, cohort study will include 1,750 consecutive patients with ST-elevation myocardial infarction (STEMI), undergoing pPCI after pretreatment with 300 mg aspirin and 600 mg clopidogrel.",19515084_3,19515084_D001241_D009203,,
770959376,false,true,5,2015-08-14T23:46:00,,No Relation,1,D005947,glucose,C537389,type,Rosiglitazone significantly increased glucose uptake in wild-type podocytes and this was associated with translocation of GLUT1 to the plasma membrane.,19533082_8,19533082_D005947_C537389,,
770959377,false,true,5,2015-08-14T22:43:00,,No Relation,1,C089730,Rosiglitazone,C537389,type,Rosiglitazone significantly increased glucose uptake in wild-type podocytes and this was associated with translocation of GLUT1 to the plasma membrane.,19533082_8,19533082_C089730_C537389,,
770959378,false,true,5,2015-08-15T00:33:00,,No Relation,1,D005947,glucose,C537389,type,"In conclusion, rosiglitazone has a direct and protective effect on glucose uptake in wild-type human podocytes.",19533082_12,19533082_D005947_C537389,,
770959379,false,true,5,2015-08-14T23:46:00,,No Relation,1,C089730,rosiglitazone,C537389,type,"In conclusion, rosiglitazone has a direct and protective effect on glucose uptake in wild-type human podocytes.",19533082_12,19533082_C089730_C537389,,
770959380,false,true,5,2015-08-14T23:38:00,,No Relation,1,D012254,ribavirin,D006505,hepatitis,The pattern of pegylated interferon-alpha2b and ribavirin treatment failure in cirrhotic patients depends on hepatitis C virus genotype.,19578243_0,19578243_D012254_D006505,,
770959381,false,true,5,2015-08-14T21:48:00,,No Relation,1,C417083,pegylated interferon-alpha2b,D006505,hepatitis,The pattern of pegylated interferon-alpha2b and ribavirin treatment failure in cirrhotic patients depends on hepatitis C virus genotype.,19578243_0,19578243_C417083_D006505,,
770959382,false,true,5,2015-08-14T21:18:00,,No Relation,1,D012254,ribavirin,D005355,cirrhosis,"Treatment failure to pegylated interferon (PEG-IFN)-alpha2b and ribavirin (RBV) largely depends upon virus genotype, but the interaction between genotype, cirrhosis and pattern of treatment failure is unclear.",19578243_2,19578243_D012254_D005355,,
770959383,false,true,5,2015-08-14T21:35:00,,No Relation,1,C417083,pegylated interferon (PEG-IFN)-alpha2b,D005355,cirrhosis,"Treatment failure to pegylated interferon (PEG-IFN)-alpha2b and ribavirin (RBV) largely depends upon virus genotype, but the interaction between genotype, cirrhosis and pattern of treatment failure is unclear.",19578243_2,19578243_C417083_D005355,,
770959384,false,true,5,2015-08-14T21:52:00,,Direct,0.6132,D003622,dapsone,D054537,atrioventricular block,Complete atrioventricular block associated with dapsone therapy: a rare complication of dapsone-induced hypersensitivity syndrome.,19583683_0,19583683_D003622_D054537,,
770959385,false,true,5,2015-08-14T22:21:00,,Direct,0.6247,D003622,dapsone,D063926,dapsone-induced hypersensitivity syndrome,Complete atrioventricular block associated with dapsone therapy: a rare complication of dapsone-induced hypersensitivity syndrome.,19583683_0,19583683_D003622_D063926,,
770959386,false,true,5,2015-08-14T23:01:00,,No Relation,1,D003622,Dapsone,D007249,infectious and inflammatory diseases,Dapsone is still widely used for a range of infectious and inflammatory diseases.,19583683_1,19583683_D003622_D007249,,
770959387,false,true,5,2015-08-15T00:12:00,,Direct,0.4077,D003622,dapsone,D063926,DHS/dapsone-induced hypersensitivity syndrome,"A potential severe side-effect, known as dapsone-induced hypersensitivity syndrome (DHS), may occur.",19583683_2,19583683_D003622_D063926,,
770959388,false,true,5,2015-08-15T01:46:00,,Direct,0.7922,D003622,dapsone,D063926,DHS,We describe here a 45-year-old Chinese woman who developed DHS after 5 weeks of dapsone therapy for pustular palmoplantar psoriasis.,19583683_5,19583683_D003622_D063926,,
770959389,false,true,5,2015-08-14T21:36:00,,No Relation,0.8219,D003622,dapsone,D011565,psoriasis,We describe here a 45-year-old Chinese woman who developed DHS after 5 weeks of dapsone therapy for pustular palmoplantar psoriasis.,19583683_5,19583683_D003622_D011565,,
770959390,false,true,5,2015-08-14T21:43:00,,No Relation,1,D007501,iron,C563738,RT,Two studies used supplemental iron in the RT plus EPO group and not in the RT alone group.,19588382_15,19588382_D007501_C563738,,
770959391,false,true,5,2015-08-15T02:39:00,,No Relation,1,C011049,Oil Red O,D012175,Rb/retinoblastoma,"The effects of lactoferrin on adipogenesis were studied through the expression of different lipogenic markers, AMP-activated protein kinase (AMPK) activation, retinoblastoma (Rb) activity and Oil Red O staining in 3T3-L1 cells.",19652659_5,19652659_C011049_D012175,,
770959392,false,true,5,2015-08-14T23:01:00,,No Relation,0.8037,D000667,AMP,D012175,Rb/retinoblastoma,"The effects of lactoferrin on adipogenesis were studied through the expression of different lipogenic markers, AMP-activated protein kinase (AMPK) activation, retinoblastoma (Rb) activity and Oil Red O staining in 3T3-L1 cells.",19652659_5,19652659_D000667_D012175,,
770959393,false,true,5,2015-08-15T01:18:00,,Direct,0.5839,D005227,saturated fatty acids/SFAs,D007249,inflammation,"It has been proposed that dietary saturated fatty acids (SFAs) may also serve as endogenous ligands of TLR2 or TLR4, thereby promoting diseases associated with inflammation and dyslipidemia, including atherosclerosis and insulin resistance.",19661481_2,19661481_D005227_D007249,,
770959394,false,true,5,2015-08-14T22:17:00,,Direct,1,D005227,saturated fatty acids/SFAs,D050171,dyslipidemia,"It has been proposed that dietary saturated fatty acids (SFAs) may also serve as endogenous ligands of TLR2 or TLR4, thereby promoting diseases associated with inflammation and dyslipidemia, including atherosclerosis and insulin resistance.",19661481_2,19661481_D005227_D050171,,
770959395,false,true,5,2015-08-14T23:19:00,,Direct,0.7936,D005227,saturated fatty acids/SFAs,D050197,atherosclerosis,"It has been proposed that dietary saturated fatty acids (SFAs) may also serve as endogenous ligands of TLR2 or TLR4, thereby promoting diseases associated with inflammation and dyslipidemia, including atherosclerosis and insulin resistance.",19661481_2,19661481_D005227_D050197,,
770959396,false,true,5,2015-08-14T22:28:00,,No Relation,0.5775,D005227,SFAs,C536528,LPS,Further analysis showed that the effect seen with the complexed SFAs was attributable to LPS and lipopeptide contamination of fatty-acid-free BSA.,19661481_6,19661481_D005227_C536528,,
770959397,false,true,5,2015-08-14T23:23:00,,No Relation,0.7874,D005227,SFAs,C536528,LPS,LPS and lipopeptide contamination of the widely used reagent fatty-acid-free BSA explains the previously reported stimulation of TLR2 and TLR4 by SFAs.,19661481_9,19661481_D005227_C536528,,
770959398,false,true,5,2015-08-15T02:10:00,,No Relation,1,D009569,nitric oxide,D003550,cystic fibrosis,Extended nitric oxide measurements in exhaled air of cystic fibrosis and healthy adults.,19669109_0,19669109_D009569_D003550,,
770959399,false,true,5,2015-08-15T00:57:00,,No Relation,1,D009569,nitric oxide,D003550,cystic fibrosis/CF,"In cystic fibrosis (CF) lung disease, exhaled nitric oxide (FeNO) is not raised, but rather is normal or even decreased when measured at a single expiratory flow.",19669109_1,19669109_D009569_D003550,,
770959400,false,true,5,2015-08-14T21:19:00,,No Relation,0.8077,D009569,nitric oxide,D008171,lung disease,"In cystic fibrosis (CF) lung disease, exhaled nitric oxide (FeNO) is not raised, but rather is normal or even decreased when measured at a single expiratory flow.",19669109_1,19669109_D009569_D008171,,
770959401,false,true,5,2015-08-14T22:23:00,,No Relation,1,D009569,NO,D003550,CF,"The median J(NO,Br) was significantly lower in CF adults than in healthy controls [0.31 nl/s (range = 0.11-0.63) vs. 0.70 nl/s (0.27-3.52); P < 0.001], while the median C(Alv) was similar in both groups [1.7 ppb (0.3-3.9) vs. 1.2 (0.1-5.2)].",19669109_8,19669109_D009569_D003550,,
770959402,false,true,5,2015-08-15T01:39:00,,No Relation,1,D009569,NO,D003550,CF,Pulmonary NO exchange did not differ significantly between subgroups of CF patients with and without chronic Pseudomonas aeruginosa infection.,19669109_9,19669109_D009569_D003550,,
770959403,false,true,5,2015-08-14T21:36:00,,No Relation,1,D009569,NO,D011552,Pseudomonas aeruginosa infection,Pulmonary NO exchange did not differ significantly between subgroups of CF patients with and without chronic Pseudomonas aeruginosa infection.,19669109_9,19669109_D009569_D011552,,
770959404,false,true,5,2015-08-14T22:13:00,,No Relation,0.8043,D009569,NO,D003550,CF,Extended FeNO measurements can separate alveolar and bronchial NO outputs in CF adults.,19669109_11,19669109_D009569_D003550,,
770959405,false,true,5,2015-08-14T21:24:00,,No Relation,1,D019808,losartan,D007674,kidney diseases,CYP2C9 genotype and pharmacodynamic responses to losartan in patients with primary and secondary kidney diseases.,19669737_0,19669737_D019808_D007674,,
770959406,false,true,5,2015-08-14T22:13:00,,No Relation,1,D019808,Losartan,D051436,CKD/chronic kidney disease,Losartan is used for anti-proteinuric as well as blood pressure effects in chronic kidney disease (CKD).,19669737_1,19669737_D019808_D051436,,
770959407,false,true,5,2015-08-14T23:50:00,,No Relation,0.7928,D019808,losartan,D051436,CKD,These preliminary results suggest a possible influence of CYP2C9 genotype on proteinuria and blood pressure in Caucasian CKD patients treated with losartan.,19669737_8,19669737_D019808_D051436,,
770959408,false,true,5,2015-08-15T01:50:00,,No Relation,0.5917,D019808,losartan,D011507,proteinuria,These preliminary results suggest a possible influence of CYP2C9 genotype on proteinuria and blood pressure in Caucasian CKD patients treated with losartan.,19669737_8,19669737_D019808_D011507,,
770959409,false,true,5,2015-08-14T23:46:00,,No Relation,1,D008687,metformin,D003920,type 2 diabetes mellitus,A question often asked by health-care providers is whether metformin has added benefits if continued after patients with type 2 diabetes mellitus switch to insulin.,19690559_1,19690559_D008687_D003920,,
770959410,false,true,5,2015-08-14T21:08:00,,No Relation,1,C422923,Rosuvastatin,D007003,impaired fasting glucose,Rosuvastatin treatment is associated with an increase in insulin resistance in hyperlipidaemic patients with impaired fasting glucose.,19691613_0,19691613_C422923_D007003,,
770959411,false,true,5,2015-08-15T01:21:00,,No Relation,1,D005947,glucose,D007003,impaired fasting glucose,Rosuvastatin treatment is associated with an increase in insulin resistance in hyperlipidaemic patients with impaired fasting glucose.,19691613_0,19691613_D005947_D007003,,
770959412,false,true,5,2015-08-15T01:34:00,,No Relation,1,D005947,glucose,D003929,diabetes,The increase in physician-reported diabetes following rosuvastatin treatment in the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin study has raised concerns whether this statin exerts a detrimental effect on glucose metabolism.,19691613_1,19691613_D005947_D003929,,
770959413,false,true,5,2015-08-15T02:02:00,,Direct,0.6285,C422923,rosuvastatin,D003929,diabetes,The increase in physician-reported diabetes following rosuvastatin treatment in the Justification for the Use of Statins in Prevention: an Intervention Trial Evaluating Rosuvastatin study has raised concerns whether this statin exerts a detrimental effect on glucose metabolism.,19691613_1,19691613_C422923_D003929,,
770959414,false,true,5,2015-08-15T02:31:00,,No Relation,1,C422923,rosuvastatin,D007003,IFG/impaired fasting glucose,"We assessed the effect of rosuvastatin treatment across dose range on glucose homeostasis in hyperlipidaemic patients with impaired fasting glucose (IFG), who are at high risk to develop diabetes mellitus.",19691613_2,19691613_C422923_D007003,,
770959415,false,true,5,2015-08-14T22:08:00,,No Relation,0.5969,C422923,rosuvastatin,D003920,diabetes mellitus,"We assessed the effect of rosuvastatin treatment across dose range on glucose homeostasis in hyperlipidaemic patients with impaired fasting glucose (IFG), who are at high risk to develop diabetes mellitus.",19691613_2,19691613_C422923_D003920,,
770959416,false,true,5,2015-08-14T21:11:00,,No Relation,0.7998,D005947,glucose,D007003,IFG/impaired fasting glucose,"We assessed the effect of rosuvastatin treatment across dose range on glucose homeostasis in hyperlipidaemic patients with impaired fasting glucose (IFG), who are at high risk to develop diabetes mellitus.",19691613_2,19691613_D005947_D007003,,
770959417,false,true,5,2015-08-14T23:57:00,,No Relation,0.807,D005947,glucose,D003920,diabetes mellitus,"We assessed the effect of rosuvastatin treatment across dose range on glucose homeostasis in hyperlipidaemic patients with impaired fasting glucose (IFG), who are at high risk to develop diabetes mellitus.",19691613_2,19691613_D005947_D003920,,
770959418,false,true,5,2015-08-14T23:16:00,,No Relation,0.7986,C422923,rosuvastatin,D007003,IFG,"The medical records of 72 hypelipidaemic patients with IFG on rosuvastatin 10 (RSV10 group), 20 (RSV20 group) and 40 mg/day (RSV40 group) were reviewed.",19691613_3,19691613_C422923_D007003,,
770959419,false,true,5,2015-08-15T01:27:00,,No Relation,0.8032,C422923,rosuvastatin,D007003,IFG,"In patients with IFG and hyperlipidaemia, rosuvastatin treatment was associated with a dose-dependent increase in insulin resistance.",19691613_8,19691613_C422923_D007003,,
770959420,false,true,5,2015-08-14T23:37:00,,No Relation,1,D016572,cyclosporin,D064420,toxicity,The relationship between drug transporter function and endogenous melanogenic toxicity was assessed by treating cells with the cyclosporin analog PSC-833 and by assessing vacuole formation and cell growth inhibition.,19704071_6,19704071_D016572_D064420,,
770959421,false,true,5,2015-08-15T01:54:00,,No Relation,0.8055,C070272,PSC-833,D064420,toxicity,The relationship between drug transporter function and endogenous melanogenic toxicity was assessed by treating cells with the cyclosporin analog PSC-833 and by assessing vacuole formation and cell growth inhibition.,19704071_6,19704071_C070272_D064420,,
770959422,false,true,5,2015-08-14T21:19:00,,No Relation,1,C042382,fludarabine phosphate,D013577,HPS,"We aimed to identify the contribution of HPS to engraftment failure after CBT, following preparative regimens containing fludarabine phosphate, in 119 patients (median age, 55 years; range; 17-69 years) with haematological diseases.",19709082_2,19709082_C042382_D013577,,
770959423,false,true,5,2015-08-15T00:16:00,,No Relation,0.8042,C042382,fludarabine phosphate,D004194,haematological diseases,"We aimed to identify the contribution of HPS to engraftment failure after CBT, following preparative regimens containing fludarabine phosphate, in 119 patients (median age, 55 years; range; 17-69 years) with haematological diseases.",19709082_2,19709082_C042382_D004194,,
770959424,false,true,5,2015-08-15T01:06:00,,No Relation,1,C063008,mycophenolate mofetil,D006086,Graft-versus-host disease,Graft-versus-host disease prophylaxis comprised continuous infusion of a calcineurin inhibitor with or without mycophenolate mofetil.,19709082_3,19709082_C063008_D006086,,
770959425,false,true,5,2015-08-15T01:06:00,,No Relation,1,D014212,retinoic acid,D009447,neuroblastoma,"We studied miR-128, a brain-enriched microRNA, in retinoic acid-differentiated neuroblastoma cells, and we found that this microRNA is up-regulated in treated cells, where it down-modulates the expression of two proteins involved in the migratory potential of neural cells: Reelin and DCX.",19713529_3,19713529_D014212_D009447,,
